student_id,first_name,last_name,age,email,country,grade_math,grade_science,grade_english,Final_score,Total_Marks,Average_Marks
845,Jarvis,Duligal,23,jduligalng@admin.ch,Peru,34,43,14,30,91,30.333333333333332
846,Jeffry,Wabersich,19,jwabersichnh@microsoft.com,Portugal,61,55,45,53,161,53.666666666666664
847,Marisa,Vallow,21,mvallowni@dmoz.org,Finland,70,41,36,49,147,49.0
848,Sybille,Winslow,20,swinslownj@godaddy.com,Costa Rica,60,41,21,40,122,40.666666666666664
849,Ruperto,Onn,25,ronnnk@kickstarter.com,Luxembourg,78,91,48,72,217,72.33333333333333
850,Bernadina,Giacomi,25,bgiacominl@squarespace.com,France,81,34,29,48,144,48.0
851,Brook,Pree,18,bpreenm@wikipedia.org,Indonesia,42,84,30,52,156,52.0
852,Lilias,Surmeir,25,lsurmeirnn@sun.com,China,14,68,3,28,85,28.333333333333332
853,Elnore,Justice,23,ejusticeno@ezinearticles.com,Brazil,29,26,64,39,119,39.666666666666664
854,Gaspard,McInulty,18,gmcinultynp@theglobeandmail.com,China,3,65,100,56,168,56.0
855,Gregory,De Haven,19,gdehavennq@army.mil,China,75,33,28,45,136,45.333333333333336
856,Georges,Balaison,23,gbalaisonnr@xing.com,Mayotte,6,79,10,31,95,31.666666666666668
857,Milo,Studde,23,mstuddens@imgur.com,Paraguay,95,28,69,64,192,64.0
858,Myrilla,Kachel,18,mkachelnt@smugmug.com,Indonesia,77,46,3,42,126,42.0
859,Joycelin,O'Glessane,22,joglessanenu@upenn.edu,Slovenia,12,3,23,12,38,12.666666666666666
860,Abbi,Mucklestone,20,amucklestonenv@google.it,Indonesia,47,24,1,24,72,24.0
861,Catarina,Hawford,20,chawfordnw@nymag.com,Sweden,74,71,55,66,200,66.66666666666667
862,Lotti,Triggel,22,ltriggelnx@1688.com,Russia,52,11,70,44,133,44.333333333333336
863,Hugo,Van't Hoff,23,hvanthoffny@jimdo.com,Argentina,65,67,66,66,198,66.0
864,Tasha,Togher,23,ttoghernz@washington.edu,South Africa,93,48,88,76,229,76.33333333333333
865,Bronny,Freke,25,bfrekeo0@purevolume.com,Argentina,68,56,60,61,184,61.333333333333336
866,Haze,Riping,22,hripingo1@drupal.org,Sweden,2,11,9,7,22,7.333333333333333
867,Avrom,Joannidi,24,ajoannidio2@state.gov,China,92,100,43,78,235,78.33333333333333
868,Rozanna,Portigall,21,rportigallo3@bigcartel.com,Honduras,12,58,42,37,112,37.333333333333336
869,Agneta,Staniland,21,astanilando4@prnewswire.com,China,44,35,17,32,96,32.0
870,Zelma,Jedrzej,19,zjedrzejo5@opensource.org,Peru,12,52,99,54,163,54.333333333333336
871,Raynard,Sallis,19,rsalliso6@state.tx.us,Philippines,28,40,2,23,70,23.333333333333332
872,Joanna,Pirrone,21,jpirroneo7@discovery.com,France,64,53,88,68,205,68.33333333333333
873,Gabbi,Twitty,25,gtwittyo8@unicef.org,South Korea,25,74,86,61,185,61.666666666666664
874,Noelani,Burnep,20,nburnepo9@moonfruit.com,South Africa,55,92,46,64,193,64.33333333333333
875,Bourke,Veevers,24,bveeversoa@freewebs.com,Russia,39,51,12,34,102,34.0
876,Darrick,Goullee,25,dgoulleeob@google.cn,Bolivia,78,38,92,69,208,69.33333333333333
877,Louella,Helder,23,lhelderoc@amazon.co.uk,Indonesia,71,28,91,63,190,63.333333333333336
878,Arley,Shoosmith,21,ashoosmithod@multiply.com,Brazil,9,61,73,47,143,47.666666666666664
879,Alexine,McKeefry,25,amckeefryoe@uol.com.br,France,59,48,34,47,141,47.0
880,Sarene,Wells,22,swellsof@discovery.com,Ethiopia,66,5,5,25,76,25.333333333333332
881,Vanda,Ruff,23,vruffog@npr.org,United States,93,20,36,49,149,49.666666666666664
882,Isac,Andrivot,23,iandrivotoh@shinystat.com,France,11,12,14,12,37,12.333333333333334
883,Chico,Christensen,21,cchristensenoi@ocn.ne.jp,Dominican Republic,35,49,73,52,157,52.333333333333336
884,Corina,Dran,23,cdranoj@uol.com.br,Russia,20,45,42,35,107,35.666666666666664
885,Penn,Donoghue,20,pdonoghueok@slate.com,Ireland,12,82,99,64,193,64.33333333333333
886,Elmore,Softley,25,esoftleyol@google.com,Czech Republic,99,82,71,84,252,84.0
887,Randal,Mille,23,rmilleom@canalblog.com,Poland,77,3,88,56,168,56.0
888,Dot,Sanz,22,dsanzon@examiner.com,Indonesia,31,89,51,57,171,57.0
889,Korey,Benfell,20,kbenfelloo@mayoclinic.com,Russia,28,98,59,61,185,61.666666666666664
890,Alistair,O'Neary,25,aonearyop@woothemes.com,China,18,45,87,50,150,50.0
891,Kizzie,Yakob,20,kyakoboq@seesaa.net,Finland,53,89,94,78,236,78.66666666666667
892,Chad,Alejandro,20,calejandroor@adobe.com,Sri Lanka,14,1,74,29,89,29.666666666666668
893,Lorry,Van der Mark,20,lvandermarkos@newsvine.com,Philippines,42,96,92,76,230,76.66666666666667
894,Zandra,Gration,20,zgrationot@pagesperso-orange.fr,Philippines,28,37,72,45,137,45.666666666666664
895,Bernetta,Pryer,20,bpryerou@cbslocal.com,Czech Republic,25,19,96,46,140,46.666666666666664
896,Freddie,Bulley,25,fbulleyov@buzzfeed.com,Indonesia,52,89,22,54,163,54.333333333333336
897,Rodd,Caldaro,24,rcaldaroow@dailymotion.com,China,49,45,36,43,130,43.333333333333336
898,Kaleb,Mattek,22,kmattekox@photobucket.com,China,45,85,69,66,199,66.33333333333333
899,Kath,Embra,21,kembraoy@bravesites.com,Russia,64,35,70,56,169,56.333333333333336
900,Slade,Bullent,25,sbullentoz@wiley.com,Sweden,22,4,83,36,109,36.333333333333336
901,Filide,Druery,21,fdrueryp0@typepad.com,Azerbaijan,96,85,11,64,192,64.0
902,Tina,Liveing,18,tliveingp1@google.com.au,Russia,66,46,91,67,203,67.66666666666667
903,Franciskus,Dockrell,20,fdockrellp2@blogger.com,Russia,74,36,35,48,145,48.333333333333336
904,Bevvy,Taudevin,18,btaudevinp3@hatena.ne.jp,Indonesia,83,72,80,78,235,78.33333333333333
905,Barry,Cobleigh,24,bcobleighp4@t.co,Vietnam,56,59,81,65,196,65.33333333333333
906,Gustie,Udall,19,gudallp5@ehow.com,Myanmar,26,71,7,34,104,34.666666666666664
907,Helen,Dericut,18,hdericutp6@people.com.cn,Portugal,92,23,0,38,115,38.333333333333336
908,Anallise,Dunlop,21,adunlopp7@sakura.ne.jp,Vietnam,4,20,56,26,80,26.666666666666668
909,Moishe,Wintle,23,mwintlep8@wikimedia.org,Poland,6,52,52,36,110,36.666666666666664
910,Orton,Burgot,19,oburgotp9@miibeian.gov.cn,Spain,73,13,22,36,108,36.0
911,Travus,Measey,19,tmeaseypa@illinois.edu,China,100,47,51,66,198,66.0
912,Vladamir,Hamshaw,22,vhamshawpb@prweb.com,Afghanistan,69,81,36,62,186,62.0
913,Christophorus,Hayle,25,chaylepc@live.com,China,69,74,10,51,153,51.0
914,Purcell,Ledward,18,pledwardpd@rakuten.co.jp,Ukraine,72,78,49,66,199,66.33333333333333
915,Archie,Thundercliffe,23,athundercliffepe@uol.com.br,Sweden,11,33,91,45,135,45.0
916,Laurene,Rosenboim,19,lrosenboimpf@creativecommons.org,Pakistan,72,32,25,43,129,43.0
917,Wit,Haggata,24,whaggatapg@163.com,Vietnam,2,10,85,32,97,32.333333333333336
918,Finlay,Inett,22,finettph@sitemeter.com,China,85,7,3,31,95,31.666666666666668
919,Lizabeth,Brodhead,25,lbrodheadpi@posterous.com,Zambia,5,25,29,19,59,19.666666666666668
920,Quintilla,Trussell,21,qtrussellpj@tiny.cc,United States,86,58,92,78,236,78.66666666666667
921,Gwyneth,Dyble,21,gdyblepk@independent.co.uk,China,1,35,59,31,95,31.666666666666668
922,Tallia,Coleiro,23,tcoleiropl@quantcast.com,Nigeria,88,44,55,62,187,62.333333333333336
923,Grier,Rhoddie,22,grhoddiepm@plala.or.jp,Brazil,24,62,8,31,94,31.333333333333332
924,Tansy,Brogioni,22,tbrogionipn@symantec.com,China,48,9,31,29,88,29.333333333333332
925,Garrard,Barthorpe,25,gbarthorpepo@nytimes.com,Indonesia,96,0,23,39,119,39.666666666666664
926,Jeannette,Butterfint,19,jbutterfintpp@shareasale.com,China,84,28,82,64,194,64.66666666666667
927,Gerty,Edlestone,19,gedlestonepq@economist.com,Philippines,29,95,91,71,215,71.66666666666667
928,Terrence,Jelf,23,tjelfpr@constantcontact.com,Botswana,66,15,60,47,141,47.0
929,Carmella,Yarrall,18,cyarrallps@last.fm,Indonesia,1,48,44,31,93,31.0
930,Michal,Batch,24,mbatchpt@ehow.com,Indonesia,69,92,60,73,221,73.66666666666667
931,Mattheus,Arnall,23,marnallpu@myspace.com,Indonesia,19,1,66,28,86,28.666666666666668
932,Courtney,Harkins,22,charkinspv@freewebs.com,Indonesia,74,47,75,65,196,65.33333333333333
933,Bernard,Webburn,20,bwebburnpw@eepurl.com,Cuba,63,12,36,37,111,37.0
934,Cissiee,Gilbart,25,cgilbartpx@noaa.gov,United States,29,15,46,30,90,30.0
935,Elana,Kilgannon,19,ekilgannonpy@github.com,United States,65,10,41,38,116,38.666666666666664
936,Morris,Ambrose,24,mambrosepz@hubpages.com,China,1,43,92,45,136,45.333333333333336
937,Leesa,Hicken,19,lhickenq0@blogger.com,Ireland,48,30,14,30,92,30.666666666666668
938,Beau,Berryman,18,bberrymanq1@ca.gov,Greece,0,26,11,12,37,12.333333333333334
939,Darcey,Leithgoe,21,dleithgoeq2@stanford.edu,Mexico,31,53,58,47,142,47.333333333333336
940,Carmelle,Setter,21,csetterq3@reuters.com,Philippines,85,70,49,68,204,68.0
941,Aida,Beaney,19,abeaneyq4@yale.edu,Portugal,23,65,95,61,183,61.0
942,Ansley,Hargie,19,ahargieq5@paginegialle.it,Portugal,47,76,43,55,166,55.333333333333336
943,Goddard,Lochet,21,glochetq6@timesonline.co.uk,China,91,14,28,44,133,44.333333333333336
944,Rosana,Corry,20,rcorryq7@soup.io,Finland,20,59,78,52,157,52.333333333333336
945,Sophi,Beadell,24,sbeadellq8@flavors.me,Brazil,15,13,99,42,127,42.333333333333336
946,Idaline,Boxell,23,iboxellq9@newyorker.com,China,46,0,4,16,50,16.666666666666668
947,Amitie,Moorerud,25,amoorerudqa@tmall.com,Russia,77,30,42,49,149,49.666666666666664
948,Cory,Esland,20,ceslandqb@sina.com.cn,China,56,13,92,53,161,53.666666666666664
949,Susana,Twohig,25,stwohigqc@telegraph.co.uk,Tanzania,95,31,84,70,210,70.0
950,Penni,Ruthven,24,pruthvenqd@ox.ac.uk,Russia,74,6,16,32,96,32.0
951,Leah,Deary,23,ldearyqe@blogspot.com,Switzerland,80,44,8,44,132,44.0
952,Ginger,Doubleday,23,gdoubledayqf@multiply.com,Indonesia,14,42,69,41,125,41.666666666666664
953,Dorothy,Gobell,22,dgobellqg@histats.com,Peru,52,11,15,26,78,26.0
954,Gaile,Brazer,20,gbrazerqh@theguardian.com,Mexico,60,97,84,80,241,80.33333333333333
955,Melisse,Queenborough,21,mqueenboroughqi@businesswire.com,China,50,4,51,35,105,35.0
956,Gertrudis,Skillern,19,gskillernqj@businessweek.com,China,47,11,97,51,155,51.666666666666664
957,Isadore,Gowry,18,igowryqk@miitbeian.gov.cn,Vietnam,25,2,16,14,43,14.333333333333334
958,Lonnie,Struan,24,lstruanql@hexun.com,Mongolia,46,56,65,55,167,55.666666666666664
959,Tobin,Kenyam,20,tkenyamqm@phpbb.com,Ukraine,35,11,94,46,140,46.666666666666664
960,Ardath,Shaw,25,ashawqn@go.com,Argentina,99,11,76,62,186,62.0
961,Gilligan,Tocknell,19,gtocknellqo@google.com.hk,Brazil,15,43,96,51,154,51.333333333333336
962,Anson,Bickerstaffe,21,abickerstaffeqp@pbs.org,Peru,75,52,93,73,220,73.33333333333333
963,Casie,Dowry,18,cdowryqq@istockphoto.com,Indonesia,31,89,94,71,214,71.33333333333333
964,Gretchen,Alvar,24,galvarqr@zdnet.com,Vietnam,78,72,89,79,239,79.66666666666667
965,Florenza,Camelin,25,fcamelinqs@paginegialle.it,China,61,64,66,63,191,63.666666666666664
966,Engracia,Nickless,22,enicklessqt@usnews.com,China,1,17,6,8,24,8.0
967,Sebastian,Huggens,18,shuggensqu@photobucket.com,Indonesia,64,42,3,36,109,36.333333333333336
968,Lonny,Fitzsymon,20,lfitzsymonqv@sina.com.cn,Greece,64,44,4,37,112,37.333333333333336
969,Heidi,Fennick,18,hfennickqw@ezinearticles.com,Indonesia,94,64,51,69,209,69.66666666666667
970,Nora,Chadd,21,nchaddqx@go.com,United States,20,22,66,36,108,36.0
971,Bee,Guyers,21,bguyersqy@vkontakte.ru,Russia,45,89,6,46,140,46.666666666666664
972,Jack,Mellody,25,jmellodyqz@spiegel.de,Botswana,87,70,74,77,231,77.0
973,Toby,Grayham,21,tgrayhamr0@columbia.edu,China,1,62,46,36,109,36.333333333333336
974,Claudian,Dimitru,23,cdimitrur1@ebay.co.uk,Russia,89,81,7,59,177,59.0
975,Silvio,Talloe,20,stalloer2@cyberchimps.com,Thailand,90,30,0,40,120,40.0
976,Almeda,Dart,20,adartr3@booking.com,Armenia,54,12,58,41,124,41.333333333333336
977,Amity,Roobottom,25,aroobottomr4@mashable.com,China,63,85,25,57,173,57.666666666666664
978,Phillie,Gonsalo,25,pgonsalor5@wsj.com,Russia,33,62,4,33,99,33.0
979,Hazel,Heijne,18,hheijner6@studiopress.com,Indonesia,58,96,65,73,219,73.0
980,Ingra,Ingilson,24,iingilsonr7@live.com,Pakistan,55,33,83,57,171,57.0
981,Cariotta,Hedman,23,chedmanr8@usnews.com,Portugal,7,77,37,40,121,40.333333333333336
982,Babette,Kolczynski,19,bkolczynskir9@redcross.org,Russia,4,86,2,30,92,30.666666666666668
983,Amata,Casford,21,acasfordra@spotify.com,Norway,21,18,7,15,46,15.333333333333334
984,Amandy,Sitch,25,asitchrb@deliciousdays.com,Greece,27,51,64,47,142,47.333333333333336
985,Jacquie,Coplestone,24,jcoplestonerc@springer.com,Serbia,45,59,63,55,167,55.666666666666664
986,Cathyleen,Gooke,22,cgookerd@whitehouse.gov,Ecuador,48,37,90,58,175,58.333333333333336
987,Ileana,Duck,24,iduckre@desdev.cn,Indonesia,4,75,98,59,177,59.0
988,Ingunna,Chasen,25,ichasenrf@histats.com,Russia,32,15,32,26,79,26.333333333333332
989,Elston,Oxlee,18,eoxleerg@i2i.jp,China,97,1,12,36,110,36.666666666666664
990,Aluin,Pettus,22,apettusrh@facebook.com,Philippines,68,15,86,56,169,56.333333333333336
991,Janek,O'Bruen,18,jobruenri@tripadvisor.com,Philippines,87,62,15,54,164,54.666666666666664
992,Rea,Haresign,18,rharesignrj@liveinternet.ru,Indonesia,79,50,95,74,224,74.66666666666667
993,Mersey,Vowell,21,mvowellrk@amazon.co.jp,Afghanistan,31,11,1,14,43,14.333333333333334
994,Mabel,Kean,22,mkeanrl@telegraph.co.uk,Czech Republic,26,8,4,12,38,12.666666666666666
995,Godfree,Danbye,23,gdanbyerm@sciencedaily.com,Russia,20,68,40,42,128,42.666666666666664
996,Josefa,Klaiser,24,jklaiserrn@nydailynews.com,Cameroon,31,66,94,63,191,63.666666666666664
997,Lilias,Ambrozewicz,23,lambrozewiczro@lulu.com,United States,66,30,66,54,162,54.0
998,Joy,Jendas,20,jjendasrp@jalbum.net,Philippines,84,50,61,65,195,65.0
999,Lin,Gowdie,23,lgowdierq@qq.com,Ethiopia,44,11,80,45,135,45.0
1000,Harriett,Wick,20,hwickrr@trellian.com,Tunisia,64,48,83,65,195,65.0
